Nombre,Cámara de Comercio,Número de Matrícula,Fecha de Matrícula,Estado de la matrícula,Fecha de renovación,Último año renovado,latitud,longitud,direccion
OXXO ALTOS DE LA CRUZ,GIRARDOT,115702,2023/09/07,CANCELADA,2024/03/26,2024,4.3045959,-74.8031414,"Cra 29 #No 11-23 MZ A1 Casa 2, Girardot, Cundinamarca, Colombia"
OXXO ALTOS DE RIOMAR,BARRANQUILLA,888577,2024/03/26,ACTIVA,2025/03/27,2025,11.0076912,-74.8171998,"Cl. 85 #5282, Riomar, Barranquilla, Atlántico, Colombia"
OXXO ALTOS DEL CICLISTA,FACATATIVA,185748,2024/04/30,ACTIVA,2025/03/27,2025,4.7361683,-74.0289829,"Cra. 8b #160, Cra. 2a #160-20, Bogotá, Colombia"
OXXO AMERICA OCCIDENTAL,BOGOTA,3063347,2019/02/06,ACTIVA,2025/03/20,2025,4.6185877,-74.1385399,"Cl. 6a Sur #71d-2 a, Cra. 71d #98, Bogotá, Colombia"
OXXO AMERICANO,BARRANQUILLA,900135,2024/09/20,ACTIVA,2025/03/27,2025,10.9864443,-74.8150522,"Cra. 38 #74-284, Las Mercedes, Barranquilla, Atlántico, Colombia"
OXXO AMERICAS 72,BOGOTA,3871649,2024/09/18,ACTIVA,2025/03/20,2025,4.6185877,-74.1385399,"Cl. 6a Sur #71d-2 a, Cra. 71d #98, Bogotá, Colombia"
OXXO AMERICAS BOYACA,BOGOTA,3978153,2025/06/24,ACTIVA,2025/06/24,2025,4.6185877,-74.1385399,"Cl. 6a Sur #71d-2 a, Cra. 71d #98, Bogotá, Colombia"
OXXO ANDINO,BOGOTA,2037443,2010/10/21,CANCELADA,2016/03/31,2016,4.6657114,-74.05322029999999,"Cl. 82 #11-15, Chapinero, Bogotá, Cundinamarca, Colombia"
OXXO ANILLO VIAL,BUCARAMANGA,9000642668,2023/03/16,ACTIVA,2025/03/25,2025,7.063217,-73.1460893,"3V73+7H, Girón, Santander, Colombia"
OXXO ANTIGUA,BOGOTA,3771485,2024/01/24,ACTIVA,2025/03/20,2025,4.7143459,-74.0368392,"Cl. 134 #11-10, Bogotá, Colombia"
OXXO AQUAZUL,ARMENIA,282876,2024/09/11,ACTIVA,2025/03/27,2025,4.5616832,-75.6578552,"Cra. 19 #24 NORTE 09, Armenia, Quindío, Colombia"
OXXO ARANZOQUE,BUCARAMANGA,9000437713,2019/07/16,ACTIVA,2025/03/25,2025,7.0584459,-73.0876512,"Floridablanca, Santander, Colombia"
OXXO ARBOLATTA MALL,CALI,1212144,2024/02/26,ACTIVA,2025/03/27,2025,3.3603225,-76.5155204,"Cl. 48 #106 -83, Cali, Valle del Cauca, Colombia"
OXXO ARIZONA,BUCARAMANGA,9000653951,2023/08/09,CANCELADA,2024/03/26,2024,7.0870529,-73.1182593,"Cl 103 #Kr 19, Bucaramanga, Santander, Colombia"
OXXO ARRAYANES,BOGOTA,3709882,2023/07/26,ACTIVA,2025/03/20,2025,4.6804119,-74.1141635,"Ac 53 #85g-4, Bogotá, Colombia"
OXXO ARRECIFE,BOGOTA,3938153,2025/03/19,ACTIVA,2025/03/19,2025,4.7222134,-74.06681460000001,"Avenida 58 #131a-46, Bogotá, Colombia"
OXXO ARZOBISPO,BOGOTA,3998849,2025/08/12,ACTIVA,2025/08/12,2025,4.6991855,-74.07673799999999,"Cra. 70h #116-35, Suba, Bogotá, Cundinamarca, Colombia"
OXXO ASTURIAS,BUCARAMANGA,9000632204,2022/10/19,ACTIVA,2025/03/25,2025,7.089533800000001,-73.107466,"Dg. 105 #28-01, Sotomayor, Bucaramanga, Santander, Colombia"
OXXO ATABANZA,BOGOTA,3035196,2018/11/08,ACTIVA,2025/03/20,2025,4.7095169,-74.0624507,"Cl 127 A #53A-45, Bogotá, Colombia"
OXXO AURORA 2,BUCARAMANGA,9000655516,2023/08/31,ACTIVA,2025/03/25,2025,7.124284899999999,-73.11678239999999,"Cl. 33 #27-80, Mejoras Públicas, Bucaramanga, Santander, Colombia"
OXXO AUTO 100,BOGOTA,2751161,2016/11/02,ACTIVA,2025/03/20,2025,4.6858679,-74.0558211,"Cl. 98 # 22-64, Bogotá, Colombia"
OXXO AUTONORTE 100,BOGOTA,3564924,2022/08/04,ACTIVA,2025/03/20,2025,4.6877076,-74.0565195,"Auto. Norte #100-34, Bogotá, Colombia"
OXXO AUTOPISTA,BOGOTA,1946324,2009/11/18,ACTIVA,2025/03/20,2025,4.7138295,-74.0537262,"Cra. 45a #73 # 128 a, Suba, Bogotá, Cundinamarca, Colombia"
OXXO AUTOPISTA 97,BOGOTA,3759956,2023/12/12,ACTIVA,2025/03/20,2025,4.68594,-74.0570962,"Cra. 45 #97-80, Bogotá, Colombia"
OXXO AV COLOMBIA CENTENARIO,CALI,1206751,2024/01/11,ACTIVA,2025/03/27,2025,3.4521349,-76.5368493,"Cl. 7 Nte. #1N-15, Granada, Cali, Valle del Cauca, Colombia"
OXXO AV LIBERTADORES,MEDELLIN PARA ANTIOQUIA,80025402,2024/07/29,ACTIVA,2025/03/27,2025,6.2617208,-75.593251,"77a- a 77a, Av. Colombia #4587, Medellín, Antioquia, Colombia"
OXXO AV PRADILLA,BOGOTA,3514131,2022/04/12,ACTIVA,2025/03/20,2025,4.865371500000001,-74.0388998,"Av. Pradilla, Chía, Cundinamarca, Colombia"
OXXO AV ROOSEVELT,CALI,1202769,2023/10/30,ACTIVA,2025/03/27,2025,3.4250724,-76.5402964,"Av. Roosevelt #36 A Bis -07, Eucaristico, Cali, Valle del Cauca, Colombia"
OXXO AV SANTA MONICA,DOSQUEBRADAS,68939,2023/08/30,ACTIVA,2025/03/27,2025,4.825578999999999,-75.680506,"Cl. 18 #17 - 65, Dosquebradas, Risaralda, Colombia"
OXXO AV. QUIMBAYA,BOGOTA,3753388,2023/11/16,ACTIVA,2025/03/20,2025,4.6080364,-74.1466372,"Cl. 39b Sur #72j-45 local 33 34, Kennedy, Bogotá, Cundinamarca, Colombia"
OXXO AVENIDA CONSTITUCION,BOGOTA,3761285,2023/12/20,ACTIVA,2025/03/20,2025,4.6926199,-74.07725359999999,"Av de la Constitución #4, Bogotá, Colombia"
OXXO AVENIDA PALERMO,MANIZALES,242807,2025/02/20,ACTIVA,2025/02/20,2025,5.0521629,-75.4879493,"Av. Paralela #6812, Manizales, Caldas, Colombia"
OXXO AVENIDA SEXTA,CALI,1197416,2023/08/31,ACTIVA,2025/03/27,2025,3.4714625,-76.5268516,"Av 6 N #30 - 10, San Vicente, Cali, Valle del Cauca, Colombia"
OXXO AVENIDA SUR,PEREIRA,18209735,2023/06/29,ACTIVA,2025/03/20,2025,4.8081686,-75.7101897,"EL JARDIN, Pereira, Risaralda, Colombia"
OXXO AVES MARIA,ABURRA SUR,275672,2024/07/30,ACTIVA,2025/03/27,2025,6.147398099999999,-75.6129571,"Cl 71Sur #39-78, Sabaneta, Antioquia, Colombia"
OXXO AZAFRANES,BOGOTA,3533275,2022/05/24,ACTIVA,2025/03/20,2025,4.684678799999999,-74.1106157,"Tv. 85 #64c-2, Bogotá, Colombia"
OXXO BACATÁ,BOGOTA,3497587,2022/03/11,ACTIVA,2025/03/20,2025,4.749602299999999,-74.0679533,"Cra. 74 #163 - 74, Suba, Bogotá, Cundinamarca, Colombia"
OXXO BALEARES,BOGOTA,3467689,2022/01/13,ACTIVA,2025/03/20,2025,4.665316199999999,-74.12695529999999,"Cra. 82 22 C - 04, Bogotá, Colombia"
OXXO BANCA,ARMENIA,279346,2024/04/29,ACTIVA,2025/03/27,2025,4.5381959,-75.66737119999999,"Cra. 14 #9 - 08, Armenia, Quindío, Colombia"
OXXO BARCELONA,BOGOTA,3468905,2022/01/17,ACTIVA,2025/03/20,2025,4.7455767,-74.05035579999999,"Cl. 163b #48 - 80, Bogotá, Colombia"
OXXO BARCELONA PLAZA,BARRANQUILLA,893434,2024/06/06,ACTIVA,2025/03/27,2025,11.0025752,-74.8211261,"Cl. 85 #46-89 a 46-1, Riomar, Barranquilla, Atlántico, Colombia"
OXXO BARRIO BAVARIA,BOGOTA,3523578,2022/05/04,ACTIVA,2025/03/20,2025,4.6416146,-74.14010429999999,"Cl. 9 #78-16, Kennedy, Bogotá, Colombia"
OXXO BARRIOS UNIDOS CRA 68,BOGOTA,3888355,2024/11/02,ACTIVA,2025/03/20,2025,4.6875652,-74.07521009999999,"Av. 68 #95-85, Suba, Bogotá, Cundinamarca, Colombia"
OXXO BARROBLANCO,BUCARAMANGA,9000641560,2023/03/03,CANCELADA,2024/03/26,2024,7.1212195,-73.1101449,"Cl. 42 #35-06, Cabecera del llano, Bucaramanga, Santander, Colombia"
OXXO BASE AEREA,SUR Y ORIENTE DEL TOLIMA,122968,2024/01/31,ACTIVA,2025/03/27,2025,4.425408400000001,-75.1759484,"Clinica Medicadiz, La samaria, Carrera 12 sur, Vía Aeropuerto Perales #No. 93-21 Cons. 403, Ibagué, Tolima, Colombia"
OXXO BATALLON PARAISO,BARRANQUILLA,903879,2024/11/20,ACTIVA,2025/03/27,2025,11.0138046,-74.8057822,"Cl. 80 #68-08, Riomar, Barranquilla, Atlántico, Colombia"
OXXO BATAN,BOGOTA,3161251,2019/09/03,ACTIVA,2025/03/20,2025,4.705359899999999,-74.0552716,"Cra. 45a #124-43, Suba, Bogotá, Colombia"
OXXO BAVARO PLAZA,TUNJA,223032,2024/06/18,ACTIVA,2025/03/27,2025,5.551499499999999,-73.3466497,"Edificio Bávaro Plaza, Av Universitaria #46-21, Tunja, Boyacá, Colombia"
OXXO BAVIERA 174,BOGOTA,3533276,2022/05/24,ACTIVA,2025/03/20,2025,4.7557689,-74.0501851,"Cl. 174 #51-04, Bogotá, Colombia"
OXXO BELEN,MANIZALES,240203,2024/09/24,ACTIVA,2025/03/27,2025,5.060521,-75.49246289999999,"Cl. 56 #24 - 05, Manizales, Caldas, Colombia"
OXXO BELLA SUIZA 127,BOGOTA,3945983,2025/04/03,ACTIVA,2025/04/03,2025,4.7036888,-74.03202809999999,"Bogotá, Colombia"
OXXO BELMONTE,BOGOTA,3763688,2024/01/09,ACTIVA,2025/03/20,2025,4.7034927,-74.0921331,"Dg. 82g #75-94, Bogotá, Colombia"
OXXO BLUE GARDENS,BARRANQUILLA,902801,2024/10/31,ACTIVA,2025/03/27,2025,11.0156405,-74.8311701,"Cra. 53 #50, Riomar, Barranquilla, Atlántico, Colombia"
OXXO BOG AMERICAS,BOGOTA,3994545,2025/07/31,ACTIVA,2025/07/31,2025,4.6185877,-74.1385399,"Cl. 6a Sur #71d-2 a, Cra. 71d #98, Bogotá, Colombia"
OXXO BOLIVAR,ARMENIA,271343,2023/05/26,ACTIVA,2025/03/27,2025,4.554252,-75.6578373,"Cl. 15 Nte. #19, Armenia, Quindío, Colombia"
OXXO BONANZA,BOGOTA,3568862,2022/08/12,ACTIVA,2025/03/20,2025,4.6845206,-74.0918615,"Cl 72 #70-22, Bogotá, Colombia"
OXXO BONAVISTA,BOGOTA,2604035,2015/08/14,ACTIVA,2025/03/20,2025,4.5890966,-74.162379,"Cl. 63 Sur #70b89, Bogotá, Colombia"
OXXO BOSA LOS NARANJOS,BOGOTA,3678688,2023/05/10,ACTIVA,2025/03/20,2025,4.6048266,-74.1962428,"71d Sur-3, Cra. 79, Bogotá, Colombia"
OXXO BOSA MARYLAND,BOGOTA,3851534,2024/07/29,ACTIVA,2025/03/20,2025,4.6121682,-74.2013168,"AV. C. de Cali, Cra. 81f, Bosa, Bogotá, Colombia"
OXXO BOSA ZONA BANCARIA,BOGOTA,3007531,2018/09/04,ACTIVA,2025/03/20,2025,4.6060471,-74.18430940000002,"Cl. 65 Sur #78l-65, Bogotá, Colombia"
OXXO BOSQUE IZQUIERDO,BOGOTA,3657122,2023/03/23,ACTIVA,2025/03/20,2025,4.6063921,-74.0692707,"Cra. 5 #21-38, Bogotá, Colombia"
OXXO BOSTON,BOGOTA,3756481,2023/11/27,ACTIVA,2025/03/20,2025,4.6801495,-74.1429577,"Cra. 104b #22f-6, Bogotá, Colombia"
OXXO BOULEVAR BOLIVAR,BUCARAMANGA,9000623025,2022/06/22,CANCELADA,2024/03/26,2024,7.1301456,-73.1237426,"Blvd. Bolívar #22-02, Comuna 4 Occidental, Bucaramanga, Santander, Colombia"
OXXO BOYACÁ 53,BOGOTA,3736957,2023/09/29,ACTIVA,2025/03/20,2025,4.6716542,-74.106886,"13 Boyacá #53, Bogotá, Colombia"
OXXO BOYACA PARQUE,BOGOTA,3832644,2024/06/13,ACTIVA,2025/03/20,2025,4.6868023,-74.0977606,"Cra. 73a #70-96, Bogotá, Colombia"
OXXO BRIDGE 93,BOGOTA,3919228,2025/02/11,ACTIVA,2025/02/11,2025,4.6753958,-74.0472783,"Cra. 11 #93-92, Bogotá, Colombia"
OXXO BRISAS DE LA SEXTA,CALI,1212645,2024/02/29,ACTIVA,2025/03/27,2025,3.4592346,-76.5321329,"Av 6a N #17 N 73, San Vicente, Cali, Valle del Cauca, Colombia"
OXXO BRITALIA,BOGOTA,3392129,2021/06/24,ACTIVA,2025/03/20,2025,4.6184964,-74.1695786,"48a Sur-9, Cra. 80, Bogotá, Colombia"
OXXO BRITALIA NORTE,BOGOTA,3832641,2024/06/13,ACTIVA,2025/03/20,2025,4.7455767,-74.05035579999999,"Cl. 163b #48 - 80, Bogotá, Colombia"
OXXO BRITANIA,BOGOTA,1923870,2009/08/21,ACTIVA,2025/03/20,2025,4.7222134,-74.06681460000001,"Avenida 58 #131a-46, Bogotá, Colombia"
OXXO BUCARA PLAY,BUCARAMANGA,9000655577,2023/08/31,ACTIVA,2025/03/25,2025,7.116580399999999,-73.1099801,"Cra. 35 #48-12, Cabecera del llano, Bucaramanga, Santander, Colombia"
OXXO BULEVAR 70,MEDELLIN PARA ANTIOQUIA,81467502,2025/03/17,ACTIVA,2025/03/17,2025,6.2587684,-75.5972075,"Cl. 48 # 79 - 32 Int 101, Laureles - Estadio, Medellín, Laureles, Medellín, Antioquia, Colombia"
OXXO BURO 24 II,BOGOTA,3839103,2024/06/28,ACTIVA,2025/03/20,2025,4.7222134,-74.06681460000001,"Avenida 58 #131a-46, Bogotá, Colombia"
OXXO CABECERA,BUCARAMANGA,9000346839,2016/05/12,ACTIVA,2025/03/25,2025,7.114988299999999,-73.1104561,"Cl. 49 #33-36, Cabecera del llano, Bucaramanga, Santander, Colombia"
OXXO CACIQUE PLAZA,BUCARAMANGA,9000650771,2023/06/27,ACTIVA,2025/03/25,2025,7.0982454,-73.109068,"Cra. 33 #86-148, Sotomayor, Bucaramanga, Santander, Colombia"
OXXO CADIZ 34,IBAGUE,386573,2025/06/12,ACTIVA,2025/06/12,2025,4.4373689,-75.2200699,"Cra. 4c #32-98, Ibagué, Tolima, Colombia"
OXXO CAJICA EL EDEN,BOGOTA,3746994,2023/10/26,ACTIVA,2025/03/20,2025,4.9056884,-74.0250369,"Tahormina, Cajicá, Cundinamarca, Colombia"
OXXO CAJICA FONTANA COMERCIAL,BOGOTA,3669840,2023/04/20,ACTIVA,2025/03/20,2025,4.923630999999999,-74.0329697,"Cl. 6 #14-65 Local 106, Cajicá, Cajicá, Cundinamarca, Colombia"
OXXO CALATRAVA,BOGOTA,2171836,2012/01/18,ACTIVA,2025/03/20,2025,4.714033,-74.073064,"Av Suba #69S97, Bogotá, Colombia"
OXXO CALERA CRA 3,BOGOTA,3564926,2022/08/04,ACTIVA,2025/03/20,2025,4.71875,-73.9689124,"Cra. 3 #4-28, La Calera, Cundinamarca, Colombia"
OXXO CALERA HILLS,BOGOTA,3605001,2022/11/08,ACTIVA,2025/03/20,2025,4.7209365,-73.9658863,"Cra. 2 #9-40, La Calera, Cundinamarca, Colombia"
OXXO CALIMA,BOGOTA,3134873,2019/07/04,ACTIVA,2025/03/20,2025,4.7274211,-74.06330369999999,"Ac. 138 #57 -31, Bogotá, Colombia"
OXXO CALLE 100,BOGOTA,3228383,2020/03/02,ACTIVA,2025/03/20,2025,4.6874951,-74.0609825,"Cra. 49 #99-29, Bogotá, Colombia"
OXXO CALLE 116,BOGOTA,3297967,2020/10/16,ACTIVA,2025/03/20,2025,4.6981177,-74.0473981,"Ac 116 #17a-30, Usaquén, Bogotá, Colombia"
OXXO CALLE 138,BOGOTA,3451553,2021/11/08,ACTIVA,2025/03/20,2025,4.7274211,-74.06330369999999,"Ac. 138 #57 -31, Bogotá, Colombia"
OXXO CALLE 166,BOGOTA,3513264,2022/04/09,ACTIVA,2025/03/20,2025,4.7467718,-74.0442462,"Cl. 166 #20-72, Usaquén, Bogotá, Cundinamarca, Colombia"
OXXO CALLE 19,BOGOTA,2380582,2013/10/24,ACTIVA,2025/03/20,2025,4.604966999999999,-74.0713572,"Av. Ciudad de Lima #35 #6, Bogotá, Colombia"
OXXO CALLE 34,BOGOTA,3513266,2022/04/09,ACTIVA,2025/03/20,2025,4.622239,-74.06884920000002,"Cl 34 #13-63, Bogotá, Colombia"
OXXO CALLE 38,BUCARAMANGA,9000600818,2021/09/16,CANCELADA,2024/03/26,2024,7.122476700000001,-73.1122199,"Cra. 33 #3806, Sotomayor, Bucaramanga, Santander, Colombia"
OXXO CALLE 44,BOGOTA,3365731,2021/04/13,ACTIVA,2025/03/20,2025,4.6466745,-74.09296599999999,"Cl. 44, Bogotá, Colombia"
OXXO CALLE 45,BOGOTA,3468178,2022/01/13,ACTIVA,2025/03/20,2025,4.631651499999999,-74.0639915,"Ak 7 #45 10, Chapinero, Bogotá, Cundinamarca, Colombia"
OXXO CALLE 48,BOGOTA,3698760,2023/06/28,ACTIVA,2025/03/20,2025,4.638569200000001,-74.07868340000002,"Ave Cra 30 #48-30, Bogotá, Colombia"
OXXO CALLE 52,BUCARAMANGA,9000346890,2016/05/13,CANCELADA,2019/03/29,2019,7.114988299999999,-73.1104561,"Cl. 49 #33-36, Cabecera del llano, Bucaramanga, Santander, Colombia"
OXXO CALLE 57,BOGOTA,2712742,2016/07/22,CANCELADA,2019/03/29,2019,4.6445348,-74.06773009999999,"Cl. 57 #15A-13, Teusaquillo, Bogotá, Colombia"
OXXO CALLE 59,BOGOTA,3289420,2020/09/25,ACTIVA,2025/03/20,2025,4.6457416,-74.06406430000001,"Santa Fé, Bogotá, Colombia"
OXXO CALLE 67,BOGOTA,2243263,2012/08/10,ACTIVA,2025/03/20,2025,4.652803899999999,-74.06128509999999,"Cl. 67 #10a-56, Bogotá, Colombia"
OXXO CALLE 77,BOGOTA,3573758,2022/08/25,ACTIVA,2025/03/20,2025,4.6625171,-74.05767139999999,"Kr 13 #76-47, Bogotá, Colombia"
OXXO CALLE 85,BOGOTA,3886440,2024/10/28,ACTIVA,2025/03/20,2025,4.6696133,-74.05475170000001,"Ac. 85, Bogotá, Colombia"
OXXO CALLE 93,BOGOTA,2476754,2014/07/18,ACTIVA,2025/03/20,2025,4.6753958,-74.0472783,"Cra. 11 #93-92, Bogotá, Colombia"
OXXO CALLE 95,BOGOTA,2711215,2016/07/18,ACTIVA,2025/03/20,2025,4.6810718,-74.0495136,"Cra. 15 #95-85, Bogotá, Colombia"
OXXO CAMINO DEL NORTE,BOGOTA,3453752,2021/11/12,ACTIVA,2025/03/20,2025,4.7698155,-74.0306663,"Cl. 193 #8d-91, Bogotá, Colombia"
OXXO CAMPINCITO,BOGOTA,3609630,2022/11/22,ACTIVA,2025/03/20,2025,4.8555112,-74.0560501,"Cra. 4 #7-21, Chía, Cundinamarca, Colombia"
OXXO CAMPO ALTO,BOGOTA,3828578,2024/06/04,ACTIVA,2025/03/20,2025,4.7361683,-74.0289829,"Cra. 8b #160, Cra. 2a #160-20, Bogotá, Colombia"
OXXO CAÑAVERAL,BUCARAMANGA,9000346844,2016/05/12,ACTIVA,2025/03/25,2025,7.0694978,-73.107287,"Cl. 30 #24-40, Cañaveral, Floridablanca, Santander, Colombia"
OXXO CAÑAVERALEJO,CALI,1211875,2024/02/23,ACTIVA,2025/03/27,2025,3.4087977,-76.54792599999999,"Cl. 5 #56-26, Cuarto de Legua, Cali, Valle del Cauca, Colombia"
OXXO CANCILLERIA,BOGOTA,3992668,2025/07/28,ACTIVA,2025/07/28,2025,4.7274211,-74.06330369999999,"Ac. 138 #57 -31, Bogotá, Colombia"
OXXO CANTABRIA,BOGOTA,3723833,2023/08/30,ACTIVA,2025/03/20,2025,4.6730006,-74.1150983,"Dg. 46 #76-39, Bogotá, Colombia"
OXXO CAPELLANIA,BOGOTA,3564932,2022/08/04,ACTIVA,2025/03/20,2025,4.663409,-74.1238039,"Cra. 80a Bis #22d-72, Bogotá, Colombia"
OXXO CAPITAL CENTER,BOGOTA,3197711,2019/12/13,ACTIVA,2025/03/20,2025,4.660472899999999,-74.1085736,"Teusaquillo, Bogotá, Colombia"
OXXO CAPITAL TOWERS,BOGOTA,3684878,2023/05/25,ACTIVA,2025/03/20,2025,4.660472899999999,-74.1085736,"Teusaquillo, Bogotá, Colombia"
OXXO CARACAS 64,BOGOTA,3866913,2024/09/06,ACTIVA,2025/03/20,2025,4.6515979,-74.064493,"Cl. 64 #14-10, Barrios Unidos, Bogotá, Cundinamarca, Colombia"
OXXO CARRERA 14,ARMENIA,273771,2023/09/11,ACTIVA,2025/03/27,2025,4.5463339,-75.6623456,"Cl. 2 Nte. #14 - 8, Armenia, Quindío, Colombia"
OXXO CARRERA 30,BUCARAMANGA,9000644310,2023/04/04,ACTIVA,2025/03/25,2025,7.1312285,-73.1198951,"Ak 27 #18-02, Bucaramanga, Santander, Colombia"
OXXO CARRERA 33,BUCARAMANGA,9000346840,2016/05/12,CANCELADA,2017/03/28,2017,7.1199281,-73.11160389999999,"Cra. 33 #44 - 04, Bucaramanga, Santander, Colombia"
OXXO CARRERA 80,BOGOTA,3771641,2024/01/24,ACTIVA,2025/03/20,2025,4.6208547,-74.1660796,"Cra. 80, Bogotá, Colombia"
OXXO CARRERA 9 QC,BOGOTA,3601228,2022/10/27,ACTIVA,2025/03/20,2025,4.6549284,-74.05789349999999,"Cra. 9 #70a-41, Bogotá, Colombia"
OXXO CASTELLANA,BOGOTA,3444106,2021/10/19,ACTIVA,2025/03/20,2025,4.684019,-74.06005619999999,"Cl. 95 #47-22, Bogotá, Colombia"
OXXO CASTILLA 78,BOGOTA,3469288,2022/01/17,ACTIVA,2025/03/20,2025,4.6365809,-74.1429186,"Cl. 7b #78-2 a 78-98, Bogotá, Colombia"
OXXO CASTILLO 72,BOGOTA,3895660,2024/11/28,ACTIVA,2025/03/20,2025,4.6557586,-74.0547425,"Ak 7 #72-48, Bogotá, Colombia"
OXXO CATAMA,BOGOTA,3759934,2023/12/12,ACTIVA,2025/03/20,2025,4.7274211,-74.06330369999999,"Ac. 138 #57 -31, Bogotá, Colombia"
OXXO CATEDRAL,BOGOTA,2554591,2015/03/17,ACTIVA,2025/03/20,2025,4.6007465,-74.0687828,"Cra. 3 #8654, Bogotá, Colombia"
OXXO CC CABECERA ET II,BUCARAMANGA,9000415145,2018/10/10,ACTIVA,2025/03/25,2025,7.1212195,-73.1101449,"Cl. 42 #35-06, Cabecera del llano, Bucaramanga, Santander, Colombia"
OXXO CEDIS BOGOTA,BOGOTA,3798252,2024/03/18,ACTIVA,2025/03/20,2025,4.7274211,-74.06330369999999,"Ac. 138 #57 -31, Bogotá, Colombia"
OXXO CEDIS BUCARAMANGA,BUCARAMANGA,9000682339,2024/09/16,ACTIVA,2025/03/25,2025,7.114988299999999,-73.1104561,"Cl. 49 #33-36, Cabecera del llano, Bucaramanga, Santander, Colombia"
OXXO CEDIS EJE CAFETERO,DOSQUEBRADAS,73488,2025/04/15,ACTIVA,2025/04/15,2025,4.8246045,-75.7004481,"Dosquebradas, Risaralda, Colombia"
OXXO CEDRITOS,BOGOTA,2119829,2011/07/12,ACTIVA,2025/03/20,2025,4.7209429,-74.03994829999999,"Cl. 140 #13-06, Bogotá, Colombia"
OXXO CEDRO,BOGOTA,2149862,2011/10/12,ACTIVA,2025/03/20,2025,4.7267963,-74.0348571,"Cl 147 #12-01, Usaquén, Bogotá, Cundinamarca, Colombia"
OXXO CEDRO EXPRESS 148,BOGOTA,3994551,2025/07/31,ACTIVA,2025/07/31,2025,4.7267963,-74.0348571,"Cl 147 #12-01, Usaquén, Bogotá, Cundinamarca, Colombia"
OXXO CENTAUROS,BUCARAMANGA,9000661115,2023/11/30,ACTIVA,2025/03/25,2025,7.102574600000001,-73.1279661,"La Concordia, Bucaramanga, Santander, Colombia"
OXXO CENTENARIO MALL,ARMENIA,275217,2023/11/27,ACTIVA,2025/03/27,2025,4.5359546,-75.66337349999999,"Cra. 6 #7 - 05, Armenia, Quindío, Colombia"
OXXO CENTRAL PARK,BOGOTA,3554877,2022/07/13,ACTIVA,2025/03/20,2025,4.857459599999999,-74.0609904,"Cl. 7 #10-05, Chía, Cundinamarca, Colombia"
OXXO CENTRAL POINT,BOGOTA,3036379,2018/11/13,ACTIVA,2025/03/20,2025,4.6691594,-74.11397939999999,"Bogotá, Colombia"
OXXO CENTRIK VIEW,BOGOTA,3759377,2023/12/11,ACTIVA,2025/03/20,2025,4.620130899999999,-74.0980991,"Av. Calle 13 #Kr 38, Puente Aranda, Bogotá, Colombia"
OXXO CENTRO COMERCIAL CARACAS,BOGOTA,3893094,2024/11/19,ACTIVA,2025/03/20,2025,4.5998607,-74.07434549999999,"Cl. 12b #6-99, Bogotá, Colombia"
OXXO CENTRO CRA 7,BOGOTA,3035180,2018/11/08,ACTIVA,2025/03/20,2025,4.5998607,-74.07434549999999,"Cl. 12b #6-99, Bogotá, Colombia"
OXXO CEOH,MEDELLIN PARA ANTIOQUIA,81894502,2025/05/16,ACTIVA,2025/05/16,2025,6.2514946,-75.5636342,"Cra. 46 #54-01, La Candelaria, Medellín, La Candelaria, Medellín, Antioquia, Colombia"
OXXO CERRO PLAZA,CALI,1232293,2024/09/17,ACTIVA,2025/03/27,2025,3.410235,-76.5554744,"Cl. 1 Oe. #55B-141, Cuarto de Legua, Cali, Valle del Cauca, Colombia"
OXXO CHAPINERO,BOGOTA,2037448,2010/10/21,ACTIVA,2025/03/20,2025,4.642471,-74.064809,"Kr 13 #55 - 45, Bogotá, Colombia"
OXXO CHIA FIQUE,BOGOTA,3641463,2023/02/21,ACTIVA,2025/03/20,2025,4.8764876,-74.0501431,"Cra. 9 #2770, Chía, Cundinamarca, Colombia"
OXXO CHICAMOCHA,BUCARAMANGA,9000436449,2019/07/03,ACTIVA,2025/03/25,2025,7.1249045,-73.1139529,"Cra. 31 #33-89, Mejoras Públicas, Bucaramanga, Santander, Colombia"
OXXO CHICO,BOGOTA,2567602,2015/04/28,ACTIVA,2025/03/20,2025,4.6744072,-74.0534447,"Cl. 90 #15-21, Bogotá, Colombia"
OXXO CHICO 100 CON 11,BOGOTA,3609637,2022/11/22,ACTIVA,2025/03/20,2025,4.6821988,-74.0433144,"Ac 100 #10-59, Bogotá, Colombia"
OXXO CHICO 97,BOGOTA,3756469,2023/11/27,ACTIVA,2025/03/20,2025,4.6830308,-74.04851289999999,"Cra. 15 #9808, Bogotá, Colombia"
OXXO CHICO NORTE 93,BOGOTA,3911444,2025/01/27,ACTIVA,2025/01/27,2025,4.6753958,-74.0472783,"Cra. 11 #93-92, Bogotá, Colombia"
OXXO CHOFERES,PEREIRA,18200903,2022/09/08,CANCELADA,2024/03/22,2024,4.8108376,-75.7387748,"Av. 30 de Agosto #73-51 Local A, Pereira, Risaralda, Colombia"
OXXO CIRCASIA,BOGOTA,3604988,2022/11/08,ACTIVA,2025/03/20,2025,4.8553697,-74.0651846,"Cra. 12 #3-59, Chía, Cundinamarca, Colombia"
OXXO CIRCUNVALAR PLAZUELA,PEREIRA,18223262,2024/11/19,ACTIVA,2025/03/20,2025,4.808317499999999,-75.69143009999999,"Calle 15 Este #13-110, Pereira, Risaralda, Colombia"
